name	sentence_id	paragraph_id	text_issue_date	text_publ_id
Kaarlo SL	287001	21	07.03.1907	0355-2047
C. Loppu	287126	83	07.03.1907	0355-2047
Heinrich Heine Madame Heine	287203	123	07.03.1907	0355-2047
Ia Patrie	287213	126	07.03.1907	0355-2047
Ia Tee	287248	145	07.03.1907	0355-2047
Kaarlo Castren	287422	99	07.03.1907	0355-2047
Otto Etenroth	287440	105	07.03.1907	0355-2047
Kaarlo Castrenin	287440	105	07.03.1907	0355-2047
Otto Stenroth	287441	106	07.03.1907	0355-2047
H. Renlund	287443	106	07.03.1907	0355-2047
Anders Tonner	287444	106	07.03.1907	0355-2047
Anna StrengeH	287449	109	07.03.1907	0355-2047
Lempi Io	287449	109	07.03.1907	0355-2047
Fredrika Uclitofcn	287449	109	07.03.1907	0355-2047
Julia Lowisa Nordström	287449	109	07.03.1907	0355-2047
Herman Urluoncn	287449	109	07.03.1907	0355-2047
Viktor Wiljancn	287449	109	07.03.1907	0355-2047
Ida Maria	287449	109	07.03.1907	0355-2047
Anna Aurora Pohjola	287449	109	07.03.1907	0355-2047
Hulda Maria	287449	109	07.03.1907	0355-2047
Wilhelm Pohjola	287450	110	07.03.1907	0355-2047
Arno Reuter	287727	131	07.03.1907	0355-2047
John Stenbergin	287741	144	07.03.1907	0355-2047
Otto Hyyry	287963	101	08.03.1907	0355-2047
Hjalmar Ekholm	287996	116	08.03.1907	0355-2047
Otto Ekströmillä	288004	124	08.03.1907	0355-2047
Jonas Castrenin	288033	3	08.03.1907	0355-2047
SAKARI CJtSTRÉff	288034	4	08.03.1907	0355-2047
Ilmi Hallsten	288045	9	08.03.1907	0355-2047
Toivo Kuula	288060	16	08.03.1907	0355-2047
Victor Ek	288111	49	08.03.1907	0355-2047
Ida Aalberg-UexkullGyllenband'in	288115	52	08.03.1907	0355-2047
Ossian Fohström	288117	54	08.03.1907	0355-2047
Armas Järnefelt	288121	56	08.03.1907	0355-2047
Bertha Corander	288123	56	08.03.1907	0355-2047
Aleksis Kivi	288131	61	08.03.1907	0355-2047
Albert Edelfelt	288138	66	08.03.1907	0355-2047
Helena Braatz	288196	102	08.03.1907	0355-2047
Hubert Cooke	288198	104	08.03.1907	0355-2047
Mary Lundqvist	288211	108	08.03.1907	0355-2047
Fritz Mlk	288304	157	08.03.1907	0355-2047
Ia Ma	288588	3	08.03.1907	0355-2047
Frans Uotila	288664	43	08.03.1907	0355-2047
St N.	288688	56	08.03.1907	0355-2047
I. Plalhanillc	288688	56	08.03.1907	0355-2047
Einar Thesleff	288703	67	08.03.1907	0355-2047
Pehr Brahe	288733	83	08.03.1907	0355-2047
Kaarlo Taskinen	288744	87	08.03.1907	0355-2047
Erkki Rytkönen	288744	87	08.03.1907	0355-2047
Karl Sederholm	288746	88	08.03.1907	0355-2047
Armi Grotenfelt	288774	108	08.03.1907	0355-2047
Bertel Siinai	288779	110	08.03.1907	0355-2047
A. Nybergin	288781	111	08.03.1907	0355-2047
Kosta UK-iijobtcUn-v Se	288792	117	08.03.1907	0355-2047
Hugo Lindberg	288813	8	08.03.1907	0355-2047
Julius Tallbcr^	288824	14	08.03.1907	0355-2047
Hanna Nönn	288827	15	08.03.1907	0355-2047
Kaarlo Pasila	288842	24	08.03.1907	0355-2047
Amalia Pasila	288842	24	08.03.1907	0355-2047
Ia ufliinfrmmlmTtn	288949	72	08.03.1907	0355-2047
Ile Blan^i	288996	93	08.03.1907	0355-2047
Johan Lindbcrgjn	289008	99	08.03.1907	0355-2047
Adolf Jussila	289185	33	08.03.1907	0355-2047
H. Norrmcnin	289225	52	08.03.1907	0355-2047
Peterssonm Iwntaus	289226	53	08.03.1907	0355-2047
Höaderain nuori	289235	57	08.03.1907	0355-2047
Olga CHcrbern	289244	61	08.03.1907	0355-2047
Matti Tiili	289254	68	08.03.1907	0355-2047
Matti Siili	289255	68	08.03.1907	0355-2047
Juho Törnin	289258	69	08.03.1907	0355-2047
Wille Hämäläinen	289280	77	08.03.1907	0355-2047
Ossian Fohftrum	289289	82	08.03.1907	0355-2047
Anton Tittiu	289311	88	08.03.1907	0355-2047
Tekla Hult	289315	90	08.03.1907	0355-2047
H. Murole	289357	99	08.03.1907	0355-2047
Vladimir Pv	289419	131	08.03.1907	0355-2047
Lestiteiiarinna Maria	289599	78	08.03.1907	0355-2047
Emil Lassi	289632	92	08.03.1907	0355-2047
James Buckham	289634	93	08.03.1907	0355-2047
Ludvig Anzengruber	289635	94	08.03.1907	0355-2047
W. Tandeli	289750	22	08.03.1907	0355-2047
A. Luukkonen	289772	33	08.03.1907	0355-2047
A. Millncrin	289789	43	08.03.1907	0355-2047
Jalmari Äoniio	289804	52	08.03.1907	0355-2047
Frans Nor	290062	194	08.03.1907	0355-2047
Wilhelm Brummer	290068	199	08.03.1907	0355-2047
Teodor Munck	290068	199	08.03.1907	0355-2047
Knut Anthoni	290073	203	08.03.1907	0355-2047
Arno Reuter	290101	219	08.03.1907	0355-2047
Victor Ekroos	290112	225	08.03.1907	0355-2047
Vthermtha Wreden	290148	20	08.03.1907	0355-2047
Niklas Järnefelt	290164	34	08.03.1907	0355-2047
Wilhelm Kommonen	290174	42	08.03.1907	0355-2047
Fredrik Thuringin	290281	114	08.03.1907	0355-2047
A. Viding	290302	126	08.03.1907	0355-2047
Aksel Afonrierin	290425	206	08.03.1907	0355-2047
Otto Hyyry	290530	21	09.03.1907	0355-2047
Ida Jokela	290539	29	09.03.1907	0355-2047
Oskar Sederholm	290561	46	09.03.1907	0355-2047
Karl Oskar Sederholmia	290567	49	09.03.1907	0355-2047
Augusta Holmqvist	290576	58	09.03.1907	0355-2047
Gusiaf Pauligin	290670	128	09.03.1907	0355-2047
Georg Pederleyn	290670	128	09.03.1907	0355-2047
Herman Norrménin	290702	143	09.03.1907	0355-2047
Alfred Normi	290860	35	09.03.1907	0355-2047
Ernst Vrede	290920	66	09.03.1907	0355-2047
Ossian Sivén	290920	66	09.03.1907	0355-2047
Hra K.	290925	68	09.03.1907	0355-2047
Victor Ek	290969	104	09.03.1907	0355-2047
Jarl Hagelstam	291008	131	09.03.1907	0355-2047
Robert Kajanus	291040	158	09.03.1907	0355-2047
Sakari Castren	291092	193	09.03.1907	0355-2047
Georg Bergen	291146	210	09.03.1907	0355-2047
Fritz Wiik	291159	216	09.03.1907	0355-2047
Alfred Xurimén	291179	223	09.03.1907	0355-2047
SAKARI Cf	291185	228	09.03.1907	0355-2047
Aleksis Kivi	291202	239	09.03.1907	0355-2047
Hemmo Kallio	291202	239	09.03.1907	0355-2047
Teuvo Pakkala	291208	242	09.03.1907	0355-2047
Oskar Mftriksnlo	291210	242	09.03.1907	0355-2047
Erkki Melartin	291218	246	09.03.1907	0355-2047
Albert Edelfelt	291224	251	09.03.1907	0355-2047
Magnus Enckell	291225	251	09.03.1907	0355-2047
Hilda Flodin	291227	251	09.03.1907	0355-2047
Axel Gallen	291228	251	09.03.1907	0355-2047
Eero Järnefelt	291229	251	09.03.1907	0355-2047
Hubert Cooke	291261	273	09.03.1907	0355-2047
Marta IVtoretti	291278	282	09.03.1907	0355-2047
Helena Braatz	291278	282	09.03.1907	0355-2047
Mary Lundqvist	291279	283	09.03.1907	0355-2047
KULLERVO SS	291435	41	09.03.1907	0355-2047
Anselm Saarinen	291572	111	09.03.1907	0355-2047
Otto Lindstedt	291604	128	09.03.1907	0355-2047
Sinai Thesleff	291605	129	09.03.1907	0355-2047
Edward Gylling	291664	17	09.03.1907	0355-2047
Emil Smensionille	291677	25	09.03.1907	0355-2047
I. Säilä	291692	32	09.03.1907	0355-2047
Mikko Pelkonen	291694	33	09.03.1907	0355-2047
ErnSt SSa	291747	68	09.03.1907	0355-2047
Vela Vikar	291882	134	09.03.1907	0355-2047
Selim Palmgren	291883	135	09.03.1907	0355-2047
Selim Palmgren	291885	137	09.03.1907	0355-2047
Peffa Supinen	291921	10	09.03.1907	0355-2047
Wäinö Enberg	291922	11	09.03.1907	0355-2047
Gbith Bergroth	291922	11	09.03.1907	0355-2047
Dagmar Wahl	291923	12	09.03.1907	0355-2047
Matti Seppälä	291984	41	09.03.1907	0355-2047
Otto Hettinheimo	292068	89	09.03.1907	0355-2047
Eino Vala	292075	94	09.03.1907	0355-2047
Anton Lönnrot	292116	104	09.03.1907	0355-2047
Hilma Rantanen	292150	123	09.03.1907	0355-2047
Eero Silpiä	292159	126	09.03.1907	0355-2047
Leo F	292172	131	09.03.1907	0355-2047
Jyrtbrjof Sacfer-Qrön	292175	133	09.03.1907	0355-2047
Philip Snoroben	292484	102	09.03.1907	0355-2047
Juuso Hedberg	292507	112	09.03.1907	0355-2047
Henrik Pon	292543	131	09.03.1907	0355-2047
Johan Bojor	292543	131	09.03.1907	0355-2047
Himo Liubfor'	292550	135	09.03.1907	0355-2047
G. Schauman	292551	136	09.03.1907	0355-2047
H. Ncnfors	292553	137	09.03.1907	0355-2047
Juho Aiuttloisto	292565	144	09.03.1907	0355-2047
Pekka Tontti	292565	144	09.03.1907	0355-2047
Juho Saroittaineu	292566	144	09.03.1907	0355-2047
Matti Koski	292585	7	09.03.1907	0355-2047
Sjöblom Kiina	292656	52	09.03.1907	0355-2047
Ä. V:	292807	123	09.03.1907	0355-2047
Leander Lahti	292847	146	09.03.1907	0355-2047
Linda Maria	292847	146	09.03.1907	0355-2047
William Kortelainen	292847	146	09.03.1907	0355-2047
Hilma Lappi	292847	146	09.03.1907	0355-2047
Anna Kettunen	292848	146	09.03.1907	0355-2047
Wilma Sigrid Rutistaa	292849	146	09.03.1907	0355-2047
Johan Konstantin Sillanpää	292849	146	09.03.1907	0355-2047
Amanda Wciloianta	292849	146	09.03.1907	0355-2047
Wilhelmina Gustafsson	292849	146	09.03.1907	0355-2047
Wäinö Juho	292849	146	09.03.1907	0355-2047
Hilda Wilhelmina Rönnman	292849	146	09.03.1907	0355-2047
Emma Wilhelmina Halla	292850	146	09.03.1907	0355-2047
Martti Berndt	292850	146	09.03.1907	0355-2047
Helmi Wilhelmina Metsola	292850	146	09.03.1907	0355-2047
Samuel Olsson	292850	146	09.03.1907	0355-2047
Werner Grönholm	292851	146	09.03.1907	0355-2047
Laura Ingeborg Lindholm	292851	146	09.03.1907	0355-2047
Gustaf Olof Tjurling Ruotsi	292851	146	09.03.1907	0355-2047
Olga Maria	292852	146	09.03.1907	0355-2047
Maria Ristanen	292852	146	09.03.1907	0355-2047
Wäinö Konstantin Aho	292852	146	09.03.1907	0355-2047
Ida Maria	292852	146	09.03.1907	0355-2047
Johan Edward Juslin	292852	146	09.03.1907	0355-2047
Margareta Rijlänrn	292852	146	09.03.1907	0355-2047
Juho Saada	292852	146	09.03.1907	0355-2047
Hilma Maria Johansson	292852	146	09.03.1907	0355-2047
Karl Emil	292852	146	09.03.1907	0355-2047
Fredrika Erilsson	292852	146	09.03.1907	0355-2047
Augusta Väänänen	292853	146	09.03.1907	0355-2047
Mathilda Nuftröm	292853	146	09.03.1907	0355-2047
Emil Lagerblom	292853	146	09.03.1907	0355-2047
Ida Lagerblom	292853	146	09.03.1907	0355-2047
Axel Rosenberg	292853	146	09.03.1907	0355-2047
Elin Irene Berglund	292853	146	09.03.1907	0355-2047
Dagmar Hotakainen	292854	146	09.03.1907	0355-2047
Matilda Karolina Heinänen	292855	146	09.03.1907	0355-2047
Gustaf Efraim Enberg	292855	146	09.03.1907	0355-2047
Emmy Maria	292856	146	09.03.1907	0355-2047
Julia von	292856	146	09.03.1907	0355-2047
Gustaf Adolf Ekholm	292856	146	09.03.1907	0355-2047
Juho Tuomas Sipilä	292859	148	09.03.1907	0355-2047
Sofia Puttonen	292860	148	09.03.1907	0355-2047
Juho Kustaa Jaakkola	292861	148	09.03.1907	0355-2047
Maria Mathilda Korhonen	292861	148	09.03.1907	0355-2047
Karl Johan	292861	148	09.03.1907	0355-2047
Olga Kallentytär Klinga	292861	148	09.03.1907	0355-2047
Toini Suppancn	292863	148	09.03.1907	0355-2047
Karl Rihard	292864	148	09.03.1907	0355-2047
Fanny Koitto	292864	148	09.03.1907	0355-2047
Sofia Isatsson	292865	148	09.03.1907	0355-2047
Johnit Verner Lindroos	292865	148	09.03.1907	0355-2047
Elin Johanna Rosenström	292865	148	09.03.1907	0355-2047
Josefina Stoanbäcf	292865	148	09.03.1907	0355-2047
Ida Seppä	292867	148	09.03.1907	0355-2047
Mathilda Vetter	292868	148	09.03.1907	0355-2047
Anders Jakob Forssell	292873	150	09.03.1907	0355-2047
Kalle Johansson	292873	150	09.03.1907	0355-2047
Fabian Hagman	292874	150	09.03.1907	0355-2047
Bernhard Ahonen	292876	150	09.03.1907	0355-2047
Emil Selin	292877	150	09.03.1907	0355-2047
Ijak Palonen	292878	150	09.03.1907	0355-2047
Pamela Elijabeth Hatanpää	292879	150	09.03.1907	0355-2047
Ida Fält	292880	150	09.03.1907	0355-2047
Sofia Stenberg	292880	150	09.03.1907	0355-2047
Edla Johanna Näsman	292882	150	09.03.1907	0355-2047
Karolina Vcttcrwi	292883	150	09.03.1907	0355-2047
KlaS August Reinhold Tötterman	292884	150	09.03.1907	0355-2047
Karl Reinhold Pettersson	292886	150	09.03.1907	0355-2047
Johan Fred	292888	150	09.03.1907	0355-2047
Fredrik Nikander	292888	150	09.03.1907	0355-2047
Henrik Ferdinand Ahlbom	292889	150	09.03.1907	0355-2047
Adam 'Wickströmille	292895	155	09.03.1907	0355-2047
Emil Torkolle	292966	203	09.03.1907	0355-2047
Niklas Järnefelt	292973	207	09.03.1907	0355-2047
Niklas Järnefelt	292978	210	09.03.1907	0355-2047
John Lagerström	293084	7	09.03.1907	0355-2047
Einar Sandelin	293141	40	09.03.1907	0355-2047
Emil Kivi	293491	11	10.03.1907	0355-2047
Victor Ek	293668	119	10.03.1907	0355-2047
Berndt Kahlrotha	293703	136	10.03.1907	0355-2047
Heikki Lähde	293789	26	10.03.1907	0355-2047
Alku Alppila	293830	50	10.03.1907	0355-2047
Kyösti Sipilä	293917	113	10.03.1907	0355-2047
Signe Högman	293926	120	10.03.1907	0355-2047
Henry Lawson	293945	132	10.03.1907	0355-2047
Sjöblom V	293955	135	10.03.1907	0355-2047
Teuvo Pakkala	293989	158	10.03.1907	0355-2047
Erkki Melartin	293998	163	10.03.1907	0355-2047
Eero Alpi	294065	9	10.03.1907	0355-2047
Kaarle Halme	294070	11	10.03.1907	0355-2047
Anna Hjorth	294115	45	10.03.1907	0355-2047
Armas Järnefelt	294115	45	10.03.1907	0355-2047
Marta Moretti	294143	67	10.03.1907	0355-2047
Mary Lundqvist	294145	69	10.03.1907	0355-2047
Zachris Castrenin	294191	91	10.03.1907	0355-2047
Sakari Topelius	294289	112	10.03.1907	0355-2047
Albert Edelfelt	294302	114	10.03.1907	0355-2047
Magnus Enckell	294303	115	10.03.1907	0355-2047
Hilda Flodin	294305	115	10.03.1907	0355-2047
Axel Gallen	294306	115	10.03.1907	0355-2047
Hugo Simberg	294308	115	10.03.1907	0355-2047
Hubert Cooke	294321	123	10.03.1907	0355-2047
S- M.	294397	19	10.03.1907	0355-2047
Onni Hallita	294476	63	10.03.1907	0355-2047
Uhoilu Tuftiotmasta	294653	8	10.03.1907	0355-2047
Viktor Salmi	294724	41	10.03.1907	0355-2047
Antton Mnnrkn	295133	136	10.03.1907	0355-2047
Erkki Melartin	295134	137	10.03.1907	0355-2047
Anna Hjort	295136	138	10.03.1907	0355-2047
Henri Markka	295138	139	10.03.1907	0355-2047
Adolf Horsström	295307	8	10.03.1907	0355-2047
Otto Poukan	295322	19	10.03.1907	0355-2047
H. Martin'in	295322	19	10.03.1907	0355-2047
Aksel Äianderin	295447	94	10.03.1907	0355-2047
Niklas Järnefelt	295464	104	10.03.1907	0355-2047
Niklas Järnefelt	295490	120	10.03.1907	0355-2047
Niklas Järnefelt	295509	127	10.03.1907	0355-2047
Akseli Friberg	295546	145	10.03.1907	0355-2047
CHARLES DICKENS	295622	185	10.03.1907	0355-2047
Werner Söderhjelm	295625	185	10.03.1907	0355-2047
Akseli Friberg	295653	201	10.03.1907	0355-2047
Väinö Päiviö	295759	32	10.03.1907	0355-2047
Valfrid VääKsv	295762	35	10.03.1907	0355-2047
Charles Forsman	295768	40	10.03.1907	0355-2047
Karl Klas Hän	295804	60	10.03.1907	0355-2047
Akseli Friberg	296025	210	10.03.1907	0355-2047
A. Vidiuss	296099	259	10.03.1907	0355-2047
Lei Qsai	296200	55	10.03.1907	0355-2047
Harald Åkerman	296213	65	10.03.1907	0355-2047
Rauha Pensionat	296231	79	10.03.1907	0355-2047
Richard Sievers	296265	99	10.03.1907	0355-2047
Kaarlo Sparfvén	296289	116	10.03.1907	0355-2047
Otto Hyyry	296340	155	10.03.1907	0355-2047
Jarl Hagelstam	296358	13	10.03.1907	0355-2047
JOHN SVANLJIK	296364	17	10.03.1907	0355-2047
Ilmi Hallsten	296374	25	10.03.1907	0355-2047
A. Gripenberg	296375	25	10.03.1907	0355-2047
ANTO MULKOLA	296461	59	10.03.1907	0355-2047
Otto Tanner	296470	63	10.03.1907	0355-2047
Fritz Wiik	296471	63	10.03.1907	0355-2047
SAKARI CASTRÉ	296786	161	10.03.1907	0355-2047
Kou- Kirnu	296843	8	10.03.1907	0355-2047
Suis- Otto	296875	9	10.03.1907	0355-2047
Jaot- Otto	296875	9	10.03.1907	0355-2047
Juho Rusto	296967	6	10.03.1907	0355-2047
Juho Mao	296999	8	10.03.1907	0355-2047
Helsinki Maanmiljelijä	297005	8	10.03.1907	0355-2047
Albert Högberg	297125	44	10.03.1907	0355-2047
I. Höls	297316	57	10.03.1907	0355-2047
A. Pa	297323	59	10.03.1907	0355-2047
U. Ahlman	297323	59	10.03.1907	0355-2047
Elin Peltola	297363	14	10.03.1907	0355-2047
Ni-o-fiueu S.	297375	19	10.03.1907	0355-2047
A. Lysti	297622	15	10.03.1907	0355-2047
C. Aimola	297623	15	10.03.1907	0355-2047
A. Särtoeläinen	297623	15	10.03.1907	0355-2047
A. Soida	297623	15	10.03.1907	0355-2047
Otto Stcnroth	297639	24	10.03.1907	0355-2047
Herman von Collanin	297640	25	10.03.1907	0355-2047
Ctto Stenrothin	297648	26	10.03.1907	0355-2047
Otto Stcnrotb	297649	27	10.03.1907	0355-2047
Martti SBttHi	297707	45	10.03.1907	0355-2047
JUHO LALLUKKA	297882	30	10.03.1907	0355-2047
Vittor von Wrigln	298209	105	12.03.1907	0355-2047
ISBO B9	298229	118	12.03.1907	0355-2047
Juuso Hedberg	298236	123	12.03.1907	0355-2047
Ida Karlsson Vilhelm Korhonen	298264	8	12.03.1907	0355-2047
Axel Aspelund	298292	26	12.03.1907	0355-2047
Axel Aspelund	298296	29	12.03.1907	0355-2047
B. Päiväsalo	298401	96	12.03.1907	0355-2047
Iman Kalm	298554	30	12.03.1907	0355-2047
Lennart Cajander	298598	58	12.03.1907	0355-2047
August Ramsay	298600	58	12.03.1907	0355-2047
Aksel Castrenin	298617	67	12.03.1907	0355-2047
Victor Ek	298711	140	12.03.1907	0355-2047
Nikolai Gogolj	298721	146	12.03.1907	0355-2047
Albert Edelfelt	298730	151	12.03.1907	0355-2047
Magnus Enctcell	298731	151	12.03.1907	0355-2047
Axel Gallen	298735	151	12.03.1907	0355-2047
Eero Järnefelt	298736	151	12.03.1907	0355-2047
Hugo Simberg	298737	151	12.03.1907	0355-2047
Marta Moretti	298790	182	12.03.1907	0355-2047
Helena Braatz	298791	182	12.03.1907	0355-2047
Mary Lundqvist	298793	184	12.03.1907	0355-2047
Saima 18-iL	298935	42	12.03.1907	0355-2047
Konstantin Kasansfij	299087	7	12.03.1907	0355-2047
Gustaf TOelanber	299096	14	12.03.1907	0355-2047
I<nny E.	299100	17	12.03.1907	0355-2047
Georss Federley	299126	30	12.03.1907	0355-2047
Frans Stockmann	299131	34	12.03.1907	0355-2047
Frans Ttoekmann	299131	34	12.03.1907	0355-2047
Oscar Vasnirjernn	299132	34	12.03.1907	0355-2047
Uno Vasastjernn	299132	34	12.03.1907	0355-2047
Fanny Tammela	299161	45	12.03.1907	0355-2047
Alfred SÄorancn	299271	91	12.03.1907	0355-2047
I. SfotS	299280	93	12.03.1907	0355-2047
St P.	299280	93	12.03.1907	0355-2047
Ferdinand von	299280	93	12.03.1907	0355-2047
Ä. Ahlstedt	299305	101	12.03.1907	0355-2047
Karl Boströmin	299314	103	12.03.1907	0355-2047
Johan Lindblom	299364	120	12.03.1907	0355-2047
Karl Neilm	299511	51	12.03.1907	0355-2047
Therese Rahi	299559	72	12.03.1907	0355-2047
Hjalmar Ittn	299566	75	12.03.1907	0355-2047
G. CTc&ercrciti	299598	89	12.03.1907	0355-2047
Clfja Ärt	299598	89	12.03.1907	0355-2047
Helli Rimpi	299734	22	12.03.1907	0355-2047
Lauri Mcräitcii-luliiiicmi	299746	28	12.03.1907	0355-2047
Arthur Lagerlöf	299746	28	12.03.1907	0355-2047
Otto Stcnroth	299775	48	12.03.1907	0355-2047
Topias Rako	299810	63	12.03.1907	0355-2047
Emil V.	299812	64	12.03.1907	0355-2047
Albert Edelfelt	299821	68	12.03.1907	0355-2047
Axel Pon	299823	70	12.03.1907	0355-2047
S- Ährenbergin	299829	73	12.03.1907	0355-2047
G. Scrcjin	299856	90	12.03.1907	0355-2047
Juuso Hedberg	299914	122	12.03.1907	0355-2047
W Kantola	299993	162	12.03.1907	0355-2047
Victor Ekroos	300133	88	12.03.1907	0355-2047
Alexis Gripenberg	300168	118	12.03.1907	0355-2047
Kaarle Setälä	300210	147	12.03.1907	0355-2047
Rudolf Jack	300223	154	12.03.1907	0355-2047
Kyösti Sipilä	300257	178	12.03.1907	0355-2047
Alfred RoJni'n	300267	185	12.03.1907	0355-2047
Akseli Friberg	300285	195	12.03.1907	0355-2047
Kaarle Setälä	300318	215	12.03.1907	0355-2047
GRAND PRIX	300439	15	12.03.1907	0355-2047
Georg Segerstrålen	300458	24	12.03.1907	0355-2047
John Andersin	300510	66	12.03.1907	0355-2047
Heikki Liihde	300623	108	12.03.1907	0355-2047
Karl sorsBtrömil	300626	111	12.03.1907	0355-2047
Fredrik Thuringin	300639	124	12.03.1907	0355-2047
Allan Serlachius	300780	156	12.03.1907	0355-2047
Jonas Castrenin	300789	4	12.03.1907	0355-2047
Paul Pourget	300928	78	12.03.1907	0355-2047
Jean JaureS	300938	82	12.03.1907	0355-2047
Armand Silroeitrc	300984	98	12.03.1907	0355-2047
Tampere~~ Nl	301113	6	12.03.1907	0355-2047
E Sönn	301340	5	12.03.1907	0355-2047
Robert Mattsson	301447	45	12.03.1907	0355-2047
Kaarlo Kallio	301447	45	12.03.1907	0355-2047
Gerda Lind	301453	48	12.03.1907	0355-2047
Ia SPcrlmtéfä	301537	70	12.03.1907	0355-2047
Onni Eh	301643	23	12.03.1907	0355-2047
Jenny Maria	301645	23	12.03.1907	0355-2047
Helsinki Laiho	301714	50	12.03.1907	0355-2047
Giulhelss Tampere	301877	59	12.03.1907	0355-2047
Koch Lahti	301900	75	12.03.1907	0355-2047
John Stenbergin	301984	133	12.03.1907	0355-2047
Akseli Friberg	301994	139	12.03.1907	0355-2047
Akseli Friberg	302011	149	12.03.1907	0355-2047
Bo Toijala	302151	219	12.03.1907	0355-2047
Olga Saunala	302181	15	13.03.1907	0355-2047
Toivo Karhunen	302209	38	13.03.1907	0355-2047
Isak Wilhelm Stenberg	302215	42	13.03.1907	0355-2047
Anna L.	302218	44	13.03.1907	0355-2047
Axel Lille	302251	68	13.03.1907	0355-2047
Arvid Castren	302318	111	13.03.1907	0355-2047
Ernst Borenius	302337	123	13.03.1907	0355-2047
J. Relander	302338	124	13.03.1907	0355-2047
Artur Alli	302341	125	13.03.1907	0355-2047
Tekla Hultin	302354	132	13.03.1907	0355-2047
Jonas Castrenin	302425	4	13.03.1907	0355-2047
Paul Climolewski	302516	61	13.03.1907	0355-2047
Albert Söderström	302517	62	13.03.1907	0355-2047
Fredrik Thuripgtn	302564	98	13.03.1907	0355-2047
Eemeli Kunnas	302582	109	13.03.1907	0355-2047
Victor Ek	302595	119	13.03.1907	0355-2047
Nikolai Gogolj	302603	124	13.03.1907	0355-2047
Marta lNorettl	302674	168	13.03.1907	0355-2047
Helena Braatz	302675	168	13.03.1907	0355-2047
Mary Lundqvist	302676	168	13.03.1907	0355-2047
SAKARI CASTRÉH	302716	193	13.03.1907	0355-2047
Sampo Capellati	302987	13	13.03.1907	0355-2047
Erik Edlund	302999	19	13.03.1907	0355-2047
Albert Edelfelt	303014	21	13.03.1907	0355-2047
Ia Topcltotrin	303024	24	13.03.1907	0355-2047
H. Erkko	303025	24	13.03.1907	0355-2047
Vilhelm Stenberg	303033	26	13.03.1907	0355-2047
Aatos Otto John Söderman	303034	27	13.03.1907	0355-2047
Oskari Häkkinen	303263	125	13.03.1907	0355-2047
Gustaf Theodor Brofeldt	303313	19	13.03.1907	0355-2047
Tdyta Palmroos	303318	21	13.03.1907	0355-2047
